22692,Silver,1998 Winter,Alexandra Meissnitzer,Austria,Alpine Skiing Women's Giant Slalom
22693,Bronze,2006 Winter,Alexandra Meissnitzer,Austria,Alpine Skiing Women's Super G
22694,Bronze,1952 Summer,Paul Meister,Switzerland,"Fencing Men's epee, Team"
22695,Gold,1952 Summer,"Karel Mejta, Sr.",Czechoslovakia,Rowing Men's Coxed Fours
22696,Gold,1952 Summer,Arsen Mek'ok'ishvili,Soviet Union,"Wrestling Men's Heavyweight, Freestyle"
22697,Silver,2008 Summer,Mahiedine Mekhissi-Benabbad,France,"Athletics Men's 3,000 metres Steeplechase"
22698,Silver,2012 Summer,Mahiedine Mekhissi-Benabbad,France,"Athletics Men's 3,000 metres Steeplechase"
22699,Bronze,2016 Summer,Mahiedine Mekhissi-Benabbad,France,"Athletics Men's 3,000 metres Steeplechase"
22700,Silver,1956 Summer,Yusein Alitiev Mekhmedov,Bulgaria,"Wrestling Men's Heavyweight, Freestyle"
22701,Gold,2012 Summer,Yegor Leonidovich Mekhontsev,Russia,Boxing Men's Light-Heavyweight
22702,Silver,1964 Winter,Yevdokiya Panteleyevna Mekshilo (Arkhipova-),Soviet Union,Cross Country Skiing Women's 10 kilometres
22703,Gold,1964 Winter,Yevdokiya Panteleyevna Mekshilo (Arkhipova-),Soviet Union,Cross Country Skiing Women's 3 x 5 kilometres Relay
22704,Bronze,1996 Summer,Anik Meksz,Hungary,Handball Women's Handball
22705,Gold,1964 Winter,Vladimir Mikhaylovich Melanin,Soviet Union,Biathlon Men's 20 kilometres
22706,Silver,2014 Winter,Oskars Melbrdis,Latvia-1,Bobsleigh Men's Four
22707,Bronze,1976 Summer,Jerzy Melcer,Poland,Handball Men's Handball
22708,Silver,2000 Summer,Urbia Melndez Rodrguez,Cuba,Taekwondo Women's Flyweight
22709,Gold,1980 Summer,Aleksandr Remmovich Melentyev,Soviet Union,"Shooting Mixed Free Pistol, 50 metres"
22710,Bronze,1964 Summer,"Harry Clemens ""Buddy"" Melges, Jr.",Widgeon,Sailing Mixed Two Person Heavyweight Dinghy
22711,Gold,1972 Summer,"Harry Clemens ""Buddy"" Melges, Jr.",United States,Sailing Mixed Three Person Keelboat
22712,Gold,1972 Summer,"Judith Ellen ""Judy"" Melick",United States,Swimming Women's 4 x 100 metres Medley Relay
22713,Silver,2004 Summer,Antiopi Melidoni,Greece,Water Polo Women's Water Polo
22714,Bronze,1988 Summer,"Loraine ""Lori"" Melien",Canada,Swimming Women's 4 x 100 metres Medley Relay
22715,Bronze,1960 Summer,Yury Afanasyevich Melikhov,Soviet Union,Cycling Men's 100 kilometres Team Time Trial
22716,Silver,2016 Summer,Bektemir Ruzmatzhonovich Melikuziyev,Uzbekistan,Boxing Men's Middleweight
22717,Bronze,2000 Summer,Arsen Melikyan,Armenia,Weightlifting Men's Middleweight
22718,Silver,1968 Summer,Antal Melis,Hungary,Rowing Men's Coxless Fours
22719,Silver,1968 Summer,Zoltn Melis,Hungary,Rowing Men's Coxless Fours
22720,Gold,1996 Summer,Ioannis Melissanidis,Greece,Gymnastics Men's Floor Exercise
22721,Gold,1906 Summer,Hjalmar Stefanus Mellander,Sweden,Athletics Men's Pentathlon (Ancient)
22722,Silver,1920 Summer,Erik Hugo Mellbin,Elsie,Sailing Mixed 40 metres
22723,Gold,2000 Summer,Dagny Mellgren,Norway,Football Women's Football
22724,Bronze,1924 Summer,Sten Robert Fredrik Mellgren,Sweden,Football Men's Football
22725,Silver,1996 Summer,"Wilhelm ""Willi"" Melliger",Switzerland,"Equestrianism Mixed Jumping, Individual"
22726,Silver,2000 Summer,"Wilhelm ""Willi"" Melliger",Switzerland,"Equestrianism Mixed Jumping, Team"
22727,Gold,1988 Summer,Matthias Mellinghaus,West Germany,Rowing Men's Coxed Eights
22728,Gold,1956 Summer,Fleur Northey Mellor (-Wenham),Australia,Athletics Women's 4 x 100 metres Relay
22729,Silver,1972 Winter,"Thomas Robert ""Tom"" Mellor",United States,Ice Hockey Men's Ice Hockey
22730,Gold,2008 Summer,Oussama Mellouli,Tunisia,"Swimming Men's 1,500 metres Freestyle"
22731,Bronze,2012 Summer,Oussama Mellouli,Tunisia,"Swimming Men's 1,500 metres Freestyle"
22732,Gold,2012 Summer,Oussama Mellouli,Tunisia,Swimming Men's 10 kilometres Open Water
22733,Silver,1948 Summer,Alfred Paul Mellows,Great Britain,Rowing Men's Coxed Eights
22734,Gold,1996 Summer,Yury Vasilyevich Melnichenko,Kazakhstan,"Wrestling Men's Bantamweight, Greco-Roman"
22735,Gold,1972 Summer,Faina Grigoryevna Melnik (-Veleva),Soviet Union,Athletics Women's Discus Throw
22736,Silver,1998 Winter,Olga Ivanovna Melnik,Russia,Biathlon Women's 4 x 7.5 kilometres Relay
22737,Gold,1964 Summer,Boris Borisovich Melnikov,Soviet Union,"Fencing Men's Sabre, Team"
22738,Gold,1972 Summer,Nikolay Andreyevich Melnikov,Soviet Union,Water Polo Men's Water Polo
22739,Bronze,1996 Summer,Pavel Vladimirovich Melnikov,Russia,Rowing Men's Coxed Eights
22740,Silver,2016 Summer,Angelina Romanovna Melnikova,Russia,Gymnastics Women's Team All-Around
22741,Bronze,1980 Summer,Antonina Alekseyevna Melnikova (-Pilipenko),Soviet Union,"Canoeing Women's Kayak Singles, 500 metres"
22742,Bronze,1992 Winter,Yelena Vladimirovna Melnikova (-Chepikova),Unified Team,Biathlon Women's 3 x 7.5 kilometres Relay
22743,Silver,1912 Summer,Nikolay Mikhaylovich Melnitsky,Russia,"Shooting Men's Dueling Pistol, 30 metres, Team"
22744,Silver,1972 Summer,Borys Petrovych Melnyk,Soviet Union,"Shooting Mixed Free Rifle, Three Positions, 300 metres"
22745,Gold,1920 Summer,"Teignmouth Philip ""Tim"" Melvill",Great Britain,Polo Men's Polo
22746,Bronze,1906 Summer,James Arnaud Henri Louis Melvill van Carnbe,Netherlands,"Fencing Men's Sabre, Team"
22747,Bronze,1988 Summer,Muhamed Memi,Yugoslavia,Handball Men's Handball
22748,Silver,1984 Summer,Refik Memievi,Yugoslavia,"Wrestling Men's Super-Heavyweight, Greco-Roman"
22749,Silver,2008 Summer,Chellsie Marie Memmel (-Maier),United States,Gymnastics Women's Team All-Around
22750,Bronze,1988 Summer,Jess Mena Campos,Mexico,Diving Men's Platform
22751,Bronze,1928 Summer,Arsne Claude Mnard,France,Athletics Men's High Jump
22752,Gold,1968 Summer,Ivn Menczel,Hungary,Football Men's Football
22753,Gold,1960 Summer,Tams Mendelnyi,Hungary,"Fencing Men's Sabre, Team"
22754,Silver,1924 Summer,Hctor Eugene Mndez,Argentina,Boxing Men's Welterweight
22755,Silver,2000 Summer,Javier Mndez Gonzlez,Cuba,Baseball Men's Baseball
22756,Bronze,1980 Summer,Manuel Mendvil Yocupicio,Mexico,"Equestrianism Mixed Three-Day Event, Team"
22757,Silver,1952 Summer,Csar Leonidas Mendoza Durn,Chile,"Equestrianism Men's Jumping, Team"
22758,Gold,2004 Summer,Jessica Mendoza (-Burks),United States,Softball Women's Softball
22759,Silver,2008 Summer,Jessica Mendoza (-Burks),United States,Softball Women's Softball
22760,Bronze,1988 Summer,Nurlan Zhaybergenovich Mendygaliyev,Soviet Union,Water Polo Men's Water Polo
22761,Gold,1924 Summer,"Aurelio ""Aleardo"" Menegazzi",Italy,"Cycling Men's Team Pursuit, 4,000 metres"
22762,Silver,1980 Summer,Dino Meneghin,Italy,Basketball Men's Basketball
22763,Gold,1992 Summer,Alfonso Menndez Valln,Spain,Archery Men's Team
22764,Silver,1976 Summer,Herminio Menndez Rodrguez,Spain,"Canoeing Men's Kayak Fours, 1,000 metres"
22765,Silver,1980 Summer,Herminio Menndez Rodrguez,Spain,"Canoeing Men's Kayak Doubles, 500 metres"
22766,Bronze,1980 Summer,Herminio Menndez Rodrguez,Spain,"Canoeing Men's Kayak Doubles, 1,000 metres"
22767,Bronze,2000 Summer,Osleidys Menndez Sez,Cuba,Athletics Women's Javelin Throw
22768,Gold,2004 Summer,Osleidys Menndez Sez,Cuba,Athletics Women's Javelin Throw
22769,Gold,2012 Summer,Sarah Gabrielle Cabral de Menezes,Brazil,Judo Women's Extra-Lightweight
22770,Gold,2004 Summer,Meng Guanliang,China,"Canoeing Men's Canadian Doubles, 500 metres"
22771,Gold,2008 Summer,Meng Guanliang,China,"Canoeing Men's Canadian Doubles, 500 metres"
22772,Bronze,1928 Winter,"Heinrich ""Heini"" Meng",Switzerland,Ice Hockey Men's Ice Hockey
22773,Gold,2016 Summer,Meng Suping,China,Weightlifting Women's Super-Heavyweight
22774,Silver,1904 Summer,Louis John Menges,Christian Brothers' College-1,Football Men's Football
22775,Silver,1924 Summer,"Adolfo ""Adolphe"" Mengotti Arniz",Switzerland,Football Men's Football
22776,Silver,2008 Summer,Gemma Mengual Civil,Spain,Synchronized Swimming Women's Duet
22777,Silver,2008 Summer,Gemma Mengual Civil,Spain,Synchronized Swimming Women's Team
22778,Bronze,1960 Summer,Franco Menichelli,Italy,Gymnastics Men's Team All-Around
22779,Bronze,1960 Summer,Franco Menichelli,Italy,Gymnastics Men's Floor Exercise
22780,Gold,1964 Summer,Franco Menichelli,Italy,Gymnastics Men's Floor Exercise
22781,Bronze,1964 Summer,Franco Menichelli,Italy,Gymnastics Men's Parallel Bars
22782,Silver,1964 Summer,Franco Menichelli,Italy,Gymnastics Men's Rings
22783,Gold,2016 Summer,Joaqun Menini,Argentina,Hockey Men's Hockey
22784,Silver,1972 Summer,Argentina Menis,Romania,Athletics Women's Discus Throw
22785,Bronze,1906 Summer,Henri Menjou,France,Cycling Men's 333 metres Time Trial
22786,Silver,1936 Summer,Carl Menke,Germany,Hockey Men's Hockey
22787,Gold,1984 Summer,Carol Jean Menken-Schaudt,United States,Basketball Women's Basketball
22788,Gold,2008 Summer,Oksana Vladimirovna Menkova,Belarus,Athletics Women's Hammer Throw
22789,Gold,1936 Summer,"Wilhelm ""Willi"" Menne",Germany,Rowing Men's Coxless Fours
22790,Bronze,1972 Summer,Pietro Paolo Mennea,Italy,Athletics Men's 200 metres
22791,Gold,1980 Summer,Pietro Paolo Mennea,Italy,Athletics Men's 200 metres
22792,Bronze,1980 Summer,Pietro Paolo Mennea,Italy,Athletics Men's 4 x 400 metres Relay
22793,Bronze,1906 Summer,F. Mennella,"Marinai della nave da guerra ""Varese""",Rowing Men's 17-Man Naval Rowing Boats
22794,Gold,2012 Summer,Florian Mennigen,Germany,Rowing Men's Coxed Eights
22795,Bronze,1992 Summer,Anthony Mensah (Osei Kwadwo-),Ghana,Football Men's Football
22796,Silver,2004 Summer,Danil Theodor Mensch,Netherlands,Rowing Men's Coxed Eights
22797,Silver,1964 Summer,Ulrich Mense,Mutafo,Sailing Mixed Three Person Keelboat
22798,Silver,1996 Summer,Barbara Mensing,Germany,Archery Women's Team
22799,Bronze,2000 Summer,Barbara Mensing,Germany,Archery Women's Team
22800,Bronze,1960 Summer,Wieger Emile Mensonides,Netherlands,Swimming Men's 200 metres Breaststroke
22801,Bronze,1912 Summer,douard Marie Marc Mny de Marangue,France,Tennis Men's Doubles
22802,Bronze,1976 Winter,Karl-Heinz Menz,East Germany,Biathlon Men's 4 x 7.5 kilometres Relay
22803,Silver,1996 Summer,Marco Meoni,Italy,Volleyball Men's Volleyball
22804,Bronze,2000 Summer,Marco Meoni,Italy,Volleyball Men's Volleyball
22805,Bronze,1956 Summer,Ral Ebers Mera Pozzi,Uruguay,Basketball Men's Basketball
22806,Gold,2000 Summer,Nouria Mrah-Benida,Algeria,"Athletics Women's 1,500 metres"
22807,Bronze,1900 Summer,Marcel Meran,Scamasaxe-2,Sailing Mixed 0.5-1 Ton
22808,Silver,1900 Summer,Marcel Meran,Scamasaxe-3,Sailing Mixed 0.5-1 Ton
22809,Silver,1936 Summer,Luciano Mercante,Italy,"Art Competitions Mixed Sculpturing, Medals"
22810,Silver,2008 Summer,Yulis Gabriel Mercedes Reyes,Dominican Republic,Taekwondo Men's Flyweight
22811,Silver,1992 Summer,Carlos Mercenario Carbajal,Mexico,Athletics Men's 50 kilometres Walk
22812,Bronze,1984 Summer,David Mercer,Great Britain,Weightlifting Men's Middle-Heavyweight
22813,Gold,1988 Summer,"Raymond A. ""Ray"" Mercer",United States,Boxing Men's Heavyweight
22814,Bronze,1900 Summer,Dsir Alfred Mrchez,Pupilles de Neptune de Lille #2-1,Water Polo Men's Water Polo
22815,Bronze,1900 Summer,Dsir Alfred Mrchez,Pupilles de Neptune de Lille-1,Swimming Men's 200 metres Team Swimming
22816,Bronze,1900 Summer,mile Mercier,France,"Archery Men's Au Chapelet, 50 metres"
22817,Gold,1952 Summer,Gaston Antoine Mercier,France,Rowing Men's Coxed Pairs
22818,Bronze,1956 Summer,Gaston Antoine Mercier,France,Rowing Men's Coxless Fours
22819,Bronze,2004 Summer,Axel Merckx,Belgium,"Cycling Men's Road Race, Individual"
22820,Silver,1956 Winter,"Richard Otis ""Dick"" Meredith",United States,Ice Hockey Men's Ice Hockey
22821,Gold,1960 Winter,"Richard Otis ""Dick"" Meredith",United States,Ice Hockey Men's Ice Hockey
22822,Gold,1908 Summer,Lewis Leon Meredith,Great Britain,"Cycling Men's Team Pursuit, 1,980 yards"
22823,Silver,1912 Summer,Lewis Leon Meredith,England-1,"Cycling Men's Road Race, Team"
22824,Gold,1912 Summer,"James Edwin ""Ted"" Meredith",United States,Athletics Men's 800 metres
22825,Gold,1912 Summer,"James Edwin ""Ted"" Meredith",United States,Athletics Men's 4 x 400 metres Relay
22826,Silver,1936 Summer,"Irving ""Toots"" Meretsky",Canada,Basketball Men's Basketball
22827,Silver,2016 Summer,Florin Mergea,Romania,Tennis Men's Doubles
22828,Gold,1900 Summer,Louis Lucien Mrignac,France,"Fencing Men's Foil, Masters, Individual"
22829,Bronze,1980 Summer,Pivi Aulikki Meriluoto-Aaltonen,Finland,Archery Women's Individual
22830,Silver,2012 Summer,Delfina Merino,Argentina,Hockey Women's Hockey
22831,Silver,2000 Summer,Rolando Merio Betancourt,Cuba,Baseball Men's Baseball
22832,Silver,2008 Summer,Rolando Merio Betancourt,Cuba,Baseball Men's Baseball
22833,Bronze,1996 Summer,Emanuele Erminio Merisi,Italy,Swimming Men's 200 metres Backstroke
22834,Bronze,2000 Summer,Larisa Viktorovna Merk,Russia,Rowing Women's Quadruple Sculls
22835,Gold,1936 Summer,"Nikolaus Anton ""Toni"" Merkens",Germany,Cycling Men's Sprint
22836,Silver,2000 Summer,Petar Khristov Merkov,Bulgaria,"Canoeing Men's Kayak Singles, 500 metres"
22837,Silver,2000 Summer,Petar Khristov Merkov,Bulgaria,"Canoeing Men's Kayak Singles, 1,000 metres"
22838,Silver,1992 Winter,Carole Hlne Merle (-Pellet),France,Alpine Skiing Women's Super G
22839,Gold,2004 Summer,Iryna Oleksivna Merleni-Mykulchyn (Melnyk-),Ukraine,"Wrestling Women's Flyweight, Freestyle"
22840,Bronze,2008 Summer,Iryna Oleksivna Merleni-Mykulchyn (Melnyk-),Ukraine,"Wrestling Women's Flyweight, Freestyle"
22841,Silver,1912 Summer,"Ernest Alfred ""Ernie"" Merlin (Merlini-)",England-1,"Cycling Men's Road Race, Team"
22842,Gold,1906 Summer,Gerald Eustace Merlin,Great Britain,"Shooting Men's Trap, Single Shot, 16 metres"
22843,Bronze,1906 Summer,Gerald Eustace Merlin,Great Britain,"Shooting Men's Trap, Double Shot, 14 metres"
22844,Bronze,1906 Summer,Sidney Louis Walter Merlin,Great Britain,"Shooting Men's Trap, Single Shot, 16 metres"
22845,Gold,1906 Summer,Sidney Louis Walter Merlin,Great Britain,"Shooting Men's Trap, Double Shot, 14 metres"
22846,Silver,2008 Summer,Rick Merlo,United States,Water Polo Men's Water Polo
22847,Gold,2004 Summer,Faustine Lucie Merret,France,Sailing Women's Windsurfer
22848,Silver,2000 Summer,"Robert M. ""Bob"" Merrick",United States,Sailing Men's Two Person Dinghy
22849,Silver,1996 Summer,John Edward Merricks,Great Britain,Sailing Men's Two Person Dinghy
22850,Bronze,1948 Summer,"Leland Gilbert ""Lee"" Merrill, Jr.",United States,"Wrestling Men's Welterweight, Freestyle"
22851,Gold,1908 Summer,Frederick Harris Merriman,London City Police-1,Tug-Of-War Men's Tug-Of-War
22852,Bronze,1984 Summer,"Ronald Marshall ""Ron"" Merriott",United States,Diving Men's Springboard
22853,Gold,2012 Summer,Aries D'Andre Merritt,United States,Athletics Men's 110 metres Hurdles
22854,Gold,2008 Summer,LaShawn Merritt,United States,Athletics Men's 400 metres
22855,Gold,2008 Summer,LaShawn Merritt,United States,Athletics Men's 4 x 400 metres Relay
22856,Bronze,2016 Summer,LaShawn Merritt,United States,Athletics Men's 400 metres
22857,Gold,2016 Summer,LaShawn Merritt,United States,Athletics Men's 4 x 400 metres Relay
22858,Bronze,2000 Summer,Katharine Merry,Great Britain,Athletics Women's 400 metres
22859,Bronze,2010 Winter,Terhi Eveliina Mertanen,Finland,Ice Hockey Women's Ice Hockey
22860,Silver,1968 Summer,Heinz Mertel,West Germany,"Shooting Mixed Free Pistol, 50 metres"
22861,Silver,1960 Summer,Glen Alexander Mervyn,Canada,Rowing Men's Coxed Eights
22862,Gold,1998 Winter,"Suzanne ""Sue"" Merz",United States,Ice Hockey Women's Ice Hockey
22863,Silver,2002 Winter,"Suzanne ""Sue"" Merz",United States,Ice Hockey Women's Ice Hockey
22864,Bronze,1904 Summer,William G. Merz,United States,"Gymnastics Men's Individual All-Around, Field Sports"
22865,Bronze,1904 Summer,William G. Merz,United States,"Gymnastics Men's Individual All-Around, 4 Events"
22866,Bronze,1904 Summer,William G. Merz,United States,Gymnastics Men's Horse Vault
22867,Silver,1904 Summer,William G. Merz,United States,Gymnastics Men's Rings
22868,Bronze,1904 Summer,William G. Merz,United States,Gymnastics Men's Side Horse
22869,Silver,1996 Summer,Arnaldo Mesa Bonell,Cuba,Boxing Men's Bantamweight
22870,Gold,1992 Summer,Germn Mesa Fresneda,Cuba,Baseball Men's Baseball
22871,Silver,2000 Summer,Germn Mesa Fresneda,Cuba,Baseball Men's Baseball
22872,Bronze,2004 Summer,Liana Mesa Luaces,Cuba,Volleyball Women's Volleyball
22873,Gold,1992 Summer,Vctor Mesa Martnez,Cuba,Baseball Men's Baseball
22874,Silver,2012 Summer,Ona Meseguer Flaqu,Spain,Water Polo Women's Water Polo
22875,Bronze,1992 Summer,Nataliya Alekseyevna Meshcheryakova,Unified Team,Swimming Women's 4 x 100 metres Medley Relay
22876,Bronze,1992 Summer,Leila Meskhi (-Nadibaidze),Unified Team,Tennis Women's Doubles
22877,Gold,2010 Winter,"Steven Michael ""Steve"" Mesler",United States-1,Bobsleigh Men's Four
22878,Silver,2010 Winter,Daniel Mesotitsch,Austria,Biathlon Men's 4 x 7.5 kilometres Relay
22879,Bronze,2014 Winter,Daniel Mesotitsch,Austria,Biathlon Men's 4 x 7.5 kilometres Relay
22880,Bronze,1912 Summer,Alfred William Messenger,Great Britain,Gymnastics Men's Team All-Around
22881,Silver,1984 Summer,Uwe Messerschmidt,West Germany,Cycling Men's Points Race
22882,Gold,2008 Summer,Lionel Andrs Messi Cuccittini,Argentina,Football Men's Football
22883,Gold,1952 Summer,Guido Messina,Italy,"Cycling Men's Team Pursuit, 4,000 metres"
22884,Bronze,1906 Summer,S. Messina,"Marinai della nave da guerra ""Varese""",Rowing Men's 17-Man Naval Rowing Boats
22885,Bronze,2000 Summer,Magali Di Marco Messmer (Chopard-),Switzerland,Triathlon Women's Olympic Distance
22886,Silver,1936 Summer,Fritz Messner,Germany,Hockey Men's Hockey
22887,Bronze,1968 Winter,"Heinrich ""Heini"" Messner",Austria,Alpine Skiing Men's Giant Slalom
22888,Bronze,1972 Winter,"Heinrich ""Heini"" Messner",Austria,Alpine Skiing Men's Downhill
22889,Silver,1988 Summer,Istvn Messzi,Hungary,Weightlifting Men's Light-Heavyweight
22890,Bronze,1996 Summer,ula Meter,Serbia and Montenegro,Volleyball Men's Volleyball
22891,Gold,2000 Summer,ula Meter,Serbia and Montenegro,Volleyball Men's Volleyball
22892,Bronze,2004 Summer,Giandomenico Mesto,Italy,Football Men's Football
22893,Silver,1988 Summer,Erika Mszros,Hungary,"Canoeing Women's Kayak Fours, 500 metres"
22894,Gold,1992 Summer,Erika Mszros,Hungary,"Canoeing Women's Kayak Fours, 500 metres"
22895,Bronze,1912 Summer,Ervin Mszros,Hungary,"Fencing Men's Sabre, Individual"
22896,Gold,1912 Summer,Ervin Mszros,Hungary,"Fencing Men's Sabre, Team"
22897,Bronze,1936 Summer,Gabriella Mszros,Hungary,Gymnastics Women's Team All-Around
22898,Silver,1960 Summer,Gyrgy Mszros,Hungary,"Canoeing Men's Kayak Doubles, 1,000 metres"
22899,Silver,1960 Summer,Gyrgy Mszros,Hungary,Canoeing Men's Kayak Relay 4 x 500 metres
22900,Bronze,1968 Summer,Mikls Meszna,Hungary,"Fencing Men's Sabre, Team"
22901,Silver,1906 Summer,Anastasios Metaxas,Greece,"Shooting Men's Trap, Double Shot, 14 metres"
22902,Bronze,1908 Summer,Anastasios Metaxas,Greece,Shooting Men's Trap
22903,Gold,1984 Summer,"Harriet Morris ""Holly"" Metcalf",United States,Rowing Women's Coxed Eights
22904,Silver,1964 Summer,Adrian Peter Metcalfe,Great Britain,Athletics Men's 4 x 400 metres Relay
22905,Bronze,1936 Summer,"John Patrick ""Jack"" Metcalfe",Australia,Athletics Men's Triple Jump
22906,Silver,1932 Summer,Ralph Harold Metcalfe,United States,Athletics Men's 100 metres
22907,Bronze,1932 Summer,Ralph Harold Metcalfe,United States,Athletics Men's 200 metres
22908,Silver,1936 Summer,Ralph Harold Metcalfe,United States,Athletics Men's 100 metres
22909,Gold,1936 Summer,Ralph Harold Metcalfe,United States,Athletics Men's 4 x 100 metres Relay
22910,Silver,2004 Summer,Malia Metella,France,Swimming Women's 50 metres Freestyle
22911,Silver,2016 Summer,Mehdy Metella,France,Swimming Men's 4 x 100 metres Freestyle Relay
22912,Gold,2004 Summer,Petar Metlii,Croatia,Handball Men's Handball
22913,Bronze,1976 Summer,Penka Metodieva,Bulgaria,Basketball Women's Basketball
22914,Silver,1980 Summer,Penka Metodieva,Bulgaria,Basketball Women's Basketball
22915,Silver,1980 Summer,Caren Metschuck (-Mahn),East Germany,Swimming Women's 100 metres Freestyle
22916,Gold,1980 Summer,Caren Metschuck (-Mahn),East Germany,Swimming Women's 4 x 100 metres Freestyle Relay
22917,Gold,1980 Summer,Caren Metschuck (-Mahn),East Germany,Swimming Women's 100 metres Butterfly
22918,Gold,1980 Summer,Caren Metschuck (-Mahn),East Germany,Swimming Women's 4 x 100 metres Medley Relay
22919,Gold,1964 Summer,"William Roy ""Bill"" Mettler, Jr.",United States,Swimming Men's 4 x 200 metres Freestyle Relay
22920,Bronze,1924 Summer,St. Eloi Metullus,Haiti,"Shooting Men's Free Rifle, 400, 600 and 800 metres, Team"
22921,Silver,1960 Summer,Lothar Metz,Germany,"Wrestling Men's Middleweight, Greco-Roman"
22922,Bronze,1964 Summer,Lothar Metz,Germany,"Wrestling Men's Middleweight, Greco-Roman"
22923,Gold,1968 Summer,Lothar Metz,East Germany,"Wrestling Men's Middleweight, Greco-Roman"
22924,Silver,1988 Summer,Michael Metz,West Germany,Hockey Men's Hockey
22925,Gold,1992 Summer,Michael Metz,Germany,Hockey Men's Hockey
22926,Silver,1920 Summer,Paul Metz,Denmark,Hockey Men's Hockey
22927,Bronze,1976 Winter,Stefan Metz,West Germany,Ice Hockey Men's Ice Hockey
22928,Gold,1976 Summer,Karin Metze (-Ulbricht),East Germany,Rowing Women's Coxed Fours
22929,Gold,1980 Summer,Karin Metze (-Ulbricht),East Germany,Rowing Women's Coxed Eights
22930,Bronze,1960 Summer,Manfred E. Metzger,Ballerina IV,Sailing Mixed 5.5 metres
22931,Bronze,1980 Summer,"Maxwell Raymond ""Max"" Metzker",Australia,"Swimming Men's 1,500 metres Freestyle"
22932,Gold,2006 Winter,Daniela Meuli,Switzerland,Snowboarding Women's Parallel Giant Slalom
22933,Silver,1956 Summer,"Joseph ""Jef"" Mewis",Belgium,"Wrestling Men's Featherweight, Freestyle"
22934,Bronze,1906 Summer,Petros Mexis,"Phalainis ton Thorichtou ""Hydra""-2",Rowing Men's 6-Man Naval Rowing Boats
22935,Gold,1988 Winter,Uwe-Jens Mey,East Germany,Speed Skating Men's 500 metres
22936,Silver,1988 Winter,Uwe-Jens Mey,East Germany,"Speed Skating Men's 1,000 metres"
22937,Gold,1992 Winter,Uwe-Jens Mey,Germany,Speed Skating Men's 500 metres
22938,Silver,1908 Summer,Herman Meyboom,Belgium,Water Polo Men's Water Polo
22939,Bronze,1912 Summer,Herman Meyboom,Belgium,Water Polo Men's Water Polo
22940,Silver,1912 Summer,Alvah T. Meyer,United States,Athletics Men's 100 metres
22941,Silver,1948 Winter,Antoinette Josefa Clara Meyer (-Molitor),Switzerland,Alpine Skiing Women's Slalom
22942,Gold,1992 Summer,Christian Meyer,Germany,Cycling Men's 100 kilometres Team Time Trial
22943,Gold,1968 Summer,"Deborah Elizabeth ""Debbie"" Meyer (-Weber)",United States,Swimming Women's 200 metres Freestyle
22944,Gold,1968 Summer,"Deborah Elizabeth ""Debbie"" Meyer (-Weber)",United States,Swimming Women's 400 metres Freestyle
22945,Gold,1968 Summer,"Deborah Elizabeth ""Debbie"" Meyer (-Weber)",United States,Swimming Women's 800 metres Freestyle
22946,Silver,1992 Summer,Elana Meyer (-van Zyl),South Africa,"Athletics Women's 10,000 metres"
22947,Silver,1912 Summer,Ernest Victor Meyer,France,"Equestrianism Men's Jumping, Team"
22948,Bronze,1920 Summer,"Frederick Julius ""Fred"" Meyer",United States,"Wrestling Men's Heavyweight, Freestyle"
22949,Silver,1932 Summer,"Frederick H. ""Fred"" Meyer",United States,Gymnastics Men's Team All-Around
22950,Silver,1936 Summer,Fredrik Meyer,Lully II,Sailing Mixed 6 metres
22951,Bronze,2000 Summer,Heiko Meyer,Germany,Diving Men's Synchronized Platform
22952,Silver,1964 Summer,Horst Meyer,Germany,Rowing Men's Coxed Eights
22953,Gold,1968 Summer,Horst Meyer,West Germany,Rowing Men's Coxed Eights
22954,Silver,1928 Summer,Joseph Meyer,Switzerland,Rowing Men's Coxed Fours
22955,Bronze,1972 Summer,Max Adolf Karsten Meyer,West Germany,Sailing Mixed Two Person Keelboat
22956,Silver,2016 Summer,Maximilian Meyer,Germany,Football Men's Football
22957,Gold,1936 Summer,"Gertrud ""Trudi"" Meyer (-Baier)",Germany,Gymnastics Women's Team All-Around
22958,Gold,1932 Summer,Walter Meyer,Germany,Rowing Men's Coxed Fours
22959,Bronze,1936 Summer,Werner Meyer,Switzerland,Handball Men's Handball
22960,Gold,1906 Summer,Marcel Meyer de Stadelhofen,Switzerland,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team"
22961,Gold,1906 Summer,Marcel Meyer de Stadelhofen,Switzerland,"Shooting Men's Free Rifle, Any Position, 300 metres"
22962,Silver,1976 Summer,Ann Elizabeth Meyers (-Drysdale),United States,Basketball Women's Basketball
22963,Gold,1952 Winter,"Robert Roderick ""Bob"" Meyers",Canada,Ice Hockey Men's Ice Hockey
22964,Bronze,2010 Winter,Elana Alessandra Meyers (-Taylor),United States-2,Bobsleigh Women's Two
22965,Silver,2014 Winter,Elana Alessandra Meyers (-Taylor),United States-1,Bobsleigh Women's Two
22966,Bronze,1904 Summer,Edward John Meyers,Missouri Athletic Club-3,Water Polo Men's Water Polo
22967,Silver,1968 Winter,"Mary Margret Meyers (-Berger, -Rothstein)",United States,Speed Skating Women's 500 metres
22968,Bronze,1960 Summer,William Ernest Meyers,South Africa,Boxing Men's Featherweight
22969,Gold,1972 Summer,Ulrike Meyfarth (-Nasse),West Germany,Athletics Women's High Jump
